,type,run_mems,baselines,encoding
141,tsne,4051.54296875,2528.30859375,no
142,tsne,4050.8046875,2528.30859375,no
143,tsne,4078.3984375,2528.30859375,no
144,tsne,4079.9140625,2528.30859375,no
145,tsne,4057.55859375,2528.30859375,no
146,tsne,4044.48828125,2528.30859375,no
147,tsne,4066.0390625,2528.30859375,no
148,tsne,4065.99609375,2528.30859375,no
149,tsne,4083.12109375,2528.30859375,no
150,tsne,4082.1484375,2528.30859375,no
151,tsne,4080.94140625,2528.30859375,no
152,tsne,4071.98828125,2528.30859375,no
153,tsne,4081.796875,2528.30859375,no
154,tsne,4081.828125,2528.30859375,no
155,tsne,4077.77734375,2528.30859375,no
156,tsne,4058.1796875,2528.30859375,no
157,tsne,4058.49609375,2528.30859375,no
158,tsne,4085.9296875,2528.30859375,no
159,tsne,4074.96875,2528.30859375,no
160,tsne,4063.70703125,2528.30859375,no
161,tsne,4045.40234375,2528.30859375,no
162,tsne,4028.94921875,2528.30859375,no
163,tsne,4062.04296875,2528.30859375,no
164,tsne,4072.38671875,2528.30859375,no
165,tsne,4068.4765625,2528.30859375,no
166,tsne,4035.453125,2528.30859375,no
167,tsne,4084.6328125,2528.30859375,no
168,tsne,4070.5546875,2528.30859375,no
169,tsne,4072.34765625,2528.30859375,no
170,tsne,4079.41015625,2528.30859375,no
171,tsne,4046.421875,2528.30859375,no
172,tsne,4080.82421875,2528.30859375,no
173,tsne,4040.01953125,2528.30859375,no
174,tsne,4051.6796875,2528.30859375,no
175,tsne,4085.53515625,2528.30859375,no
176,tsne,4062.515625,2528.30859375,no
177,tsne,4082.71875,2528.30859375,no
178,tsne,4084.94921875,2528.30859375,no
179,tsne,4039.6953125,2528.30859375,no
180,tsne,4072.76171875,2528.30859375,no
181,tsne,4073.11328125,2528.30859375,no
182,tsne,4058.50390625,2528.30859375,no
183,tsne,4072.2890625,2528.30859375,no
184,tsne,4058.9765625,2528.30859375,no
185,tsne,4086.26953125,2528.30859375,no
186,tsne,4052.8046875,2528.30859375,no
187,tsne,4071.41015625,2528.30859375,no
188,tsne,4032.43359375,2528.30859375,no
189,tsne,4085.921875,2528.30859375,no
190,tsne,4029.546875,2528.30859375,no
191,tsne,4059.3046875,2528.30859375,no
192,tsne,4083.89453125,2528.30859375,no
193,tsne,4049.87890625,2528.30859375,no
194,tsne,4083.0,2528.30859375,no
195,tsne,4030.39453125,2528.30859375,no
196,tsne,4059.68359375,2528.30859375,no
197,tsne,4080.2265625,2528.30859375,no
198,tsne,4084.34375,2528.30859375,no
199,tsne,4086.1875,2528.30859375,no
200,umap,2677.69921875,2538.83203125,yes
201,umap,2696.8671875,2538.83203125,yes
202,umap,2702.75,2538.83203125,yes
203,umap,2708.1640625,2538.83203125,yes
204,umap,2709.28125,2538.83203125,yes
205,umap,2714.21484375,2538.83203125,yes
206,umap,2719.1328125,2538.83203125,yes
207,umap,2722.9921875,2538.83203125,yes
208,umap,2726.125,2538.83203125,yes
209,umap,2730.26953125,2538.83203125,yes
210,umap,2733.28125,2538.83203125,yes
211,umap,2741.453125,2538.83203125,yes
212,umap,2742.19921875,2538.83203125,yes
213,umap,2743.69140625,2538.83203125,yes
214,umap,2747.11328125,2538.83203125,yes
215,umap,2753.26171875,2538.83203125,yes
216,umap,2756.125,2538.83203125,yes
217,umap,2756.66015625,2538.83203125,yes
218,umap,2759.96484375,2538.83203125,yes
219,umap,2761.71875,2538.83203125,yes
220,umap,2766.671875,2538.83203125,yes
221,umap,2773.3125,2538.83203125,yes
222,umap,2773.40625,2538.83203125,yes
223,umap,2773.390625,2538.83203125,yes
224,umap,2776.1875,2538.83203125,yes
225,umap,2778.76171875,2538.83203125,yes
226,umap,2786.37109375,2538.83203125,yes
227,umap,2787.953125,2538.83203125,yes
228,umap,2796.54296875,2538.83203125,yes
229,umap,2794.19921875,2538.83203125,yes
230,umap,2796.3671875,2538.83203125,yes
231,umap,2802.26953125,2538.83203125,yes
232,umap,2804.19140625,2538.83203125,yes
233,umap,2805.87890625,2538.83203125,yes
234,umap,2807.80859375,2538.83203125,yes
235,umap,2812.640625,2538.83203125,yes
236,umap,2820.13671875,2538.83203125,yes
237,umap,2824.125,2538.83203125,yes
238,umap,2824.94140625,2538.83203125,yes
239,umap,2826.46875,2538.83203125,yes
240,umap,2830.83203125,2538.83203125,yes
241,umap,2835.11328125,2538.83203125,yes
242,umap,2837.390625,2538.83203125,yes
243,umap,2838.56640625,2538.83203125,yes
244,umap,2838.62890625,2538.83203125,yes
245,umap,2842.0390625,2538.83203125,yes
246,umap,2847.5234375,2538.83203125,yes
247,umap,2850.9375,2538.83203125,yes
248,umap,2851.14453125,2538.83203125,yes
249,umap,2852.0625,2538.83203125,yes
250,umap,2855.203125,2538.83203125,yes
251,umap,2858.91796875,2538.83203125,yes
252,umap,2861.6484375,2538.83203125,yes
253,umap,2868.80859375,2538.83203125,yes
254,umap,2870.19140625,2538.83203125,yes
255,umap,2872.12890625,2538.83203125,yes
256,umap,2873.734375,2538.83203125,yes
257,umap,2877.46484375,2538.83203125,yes
258,umap,2880.609375,2538.83203125,yes
259,umap,2882.39453125,2538.83203125,yes
260,umap,2883.9453125,2538.83203125,yes
261,umap,2886.61328125,2538.83203125,yes
262,umap,2888.7578125,2538.83203125,yes
263,umap,2893.53515625,2538.83203125,yes
264,umap,2898.3046875,2538.83203125,yes
265,umap,2899.65625,2538.83203125,yes
266,umap,2901.8359375,2538.83203125,yes
267,umap,2906.19140625,2538.83203125,yes
268,umap,2907.08203125,2538.83203125,yes
269,umap,2910.35546875,2538.83203125,yes
270,umap,2914.328125,2538.83203125,yes
271,umap,2915.66796875,2538.83203125,yes
272,umap,2917.703125,2538.83203125,yes
273,umap,2922.28125,2538.83203125,yes
274,umap,2924.76171875,2538.83203125,yes
275,umap,2929.359375,2538.83203125,yes
276,umap,2930.34375,2538.83203125,yes
277,umap,2932.09765625,2538.83203125,yes
278,umap,2934.8046875,2538.83203125,yes
279,umap,2938.703125,2538.83203125,yes
280,umap,2943.01171875,2538.83203125,yes
281,umap,2948.80078125,2538.83203125,yes
282,umap,2950.6171875,2538.83203125,yes
283,umap,2951.921875,2538.83203125,yes
284,umap,2954.5859375,2538.83203125,yes
285,umap,2957.76171875,2538.83203125,yes
286,umap,2961.53515625,2538.83203125,yes
287,umap,2964.09765625,2538.83203125,yes
288,umap,2963.85546875,2538.83203125,yes
289,umap,2965.078125,2538.83203125,yes
290,umap,2968.7578125,2538.83203125,yes
291,umap,2971.85546875,2538.83203125,yes
292,umap,2974.9140625,2538.83203125,yes
293,umap,2978.671875,2538.83203125,yes
294,umap,2980.3359375,2538.83203125,yes
295,umap,2981.60546875,2538.83203125,yes
296,umap,2983.15625,2538.83203125,yes
297,umap,2988.1484375,2538.83203125,yes
298,umap,2990.96875,2538.83203125,yes
299,umap,2994.76171875,2538.83203125,yes
300,umap,3450.40625,2983.1015625,no
301,umap,3636.4921875,2983.1015625,no
302,umap,3641.0078125,2983.1015625,no
303,umap,3643.7578125,2983.1015625,no
304,umap,3657.20703125,2983.1015625,no
305,umap,3660.6875,2983.1015625,no
306,umap,3659.59375,2983.1015625,no
307,umap,3658.6015625,2983.1015625,no
308,umap,3661.734375,2983.1015625,no
309,umap,3661.8125,2983.1015625,no
310,umap,3670.859375,2983.1015625,no
311,umap,3671.4609375,2983.1015625,no
312,umap,3680.7421875,2983.1015625,no
313,umap,3672.921875,2983.1015625,no
314,umap,3682.703125,2983.1015625,no
315,umap,3688.24609375,2983.1015625,no
316,umap,3691.421875,2983.1015625,no
317,umap,3701.65625,2983.1015625,no
318,umap,3702.33984375,2983.1015625,no
319,umap,3694.75,2983.1015625,no
320,umap,3694.8359375,2983.1015625,no
321,umap,3706.63671875,2983.1015625,no
322,umap,3715.7890625,2983.1015625,no
323,umap,3714.01171875,2983.1015625,no
324,umap,3722.828125,2983.1015625,no
325,umap,3717.3203125,2983.1015625,no
326,umap,3722.06640625,2983.1015625,no
327,umap,3742.75390625,2983.1015625,no
328,umap,3739.5546875,2983.1015625,no
329,umap,3749.13671875,2983.1015625,no
330,umap,3758.41796875,2983.1015625,no
331,umap,3756.734375,2983.1015625,no
332,umap,3768.73046875,2983.1015625,no
333,umap,3768.8671875,2983.1015625,no
334,umap,3774.0859375,2983.1015625,no
335,umap,3784.875,2983.1015625,no
336,umap,3787.7265625,2983.1015625,no
337,umap,3787.76171875,2983.1015625,no
338,umap,3778.6328125,2983.1015625,no
339,umap,3779.6640625,2983.1015625,no
340,umap,3786.9296875,2983.1015625,no
341,umap,3795.95703125,2983.1015625,no
342,umap,3802.27734375,2983.1015625,no
343,umap,3804.4921875,2983.1015625,no
344,umap,3808.44140625,2983.1015625,no
345,umap,3807.28515625,2983.1015625,no
346,umap,3808.7578125,2983.1015625,no
347,umap,3817.44921875,2983.1015625,no
348,umap,3814.36328125,2983.1015625,no
349,umap,3827.9765625,2983.1015625,no
350,umap,3826.7421875,2983.1015625,no
351,umap,3825.5859375,2983.1015625,no
352,umap,3829.55859375,2983.1015625,no
353,umap,3831.953125,2983.1015625,no
354,umap,3835.19140625,2983.1015625,no
355,umap,3838.23828125,2983.1015625,no
356,umap,3837.68359375,2983.1015625,no
357,umap,3838.08203125,2983.1015625,no
358,umap,3838.6953125,2983.1015625,no
359,umap,3841.1484375,2983.1015625,no
360,umap,3848.7421875,2983.1015625,no
361,umap,3859.015625,2983.1015625,no
362,umap,3864.19140625,2983.1015625,no
363,umap,3874.16796875,2983.1015625,no
364,umap,3868.5234375,2983.1015625,no
365,umap,3870.21875,2983.1015625,no
366,umap,3876.7421875,2983.1015625,no
367,umap,3874.30078125,2983.1015625,no
368,umap,3875.32421875,2983.1015625,no
369,umap,3883.5078125,2983.1015625,no
370,umap,3883.76953125,2983.1015625,no
371,umap,3890.46484375,2983.1015625,no
372,umap,3887.09765625,2983.1015625,no
373,umap,3884.9921875,2983.1015625,no
374,umap,3889.62109375,2983.1015625,no
375,umap,3896.5703125,2983.1015625,no
376,umap,3910.09375,2983.1015625,no
377,umap,3912.9375,2983.1015625,no
378,umap,3914.69140625,2983.1015625,no
379,umap,3913.46484375,2983.1015625,no
380,umap,3921.35546875,2983.1015625,no
381,umap,3918.8984375,2983.1015625,no
382,umap,3925.95703125,2983.1015625,no
383,umap,3938.59765625,2983.1015625,no
384,umap,3936.3671875,2983.1015625,no
385,umap,3937.02734375,2983.1015625,no
386,umap,3934.18359375,2983.1015625,no
387,umap,3931.13671875,2983.1015625,no
388,umap,3941.0234375,2983.1015625,no
389,umap,3939.42578125,2983.1015625,no
390,umap,3947.4296875,2983.1015625,no
391,umap,3954.02734375,2983.1015625,no
392,umap,3957.4921875,2983.1015625,no
393,umap,3957.99609375,2983.1015625,no
394,umap,3955.81640625,2983.1015625,no
395,umap,3954.375,2983.1015625,no
396,umap,3960.3046875,2983.1015625,no
397,umap,4006.3671875,2983.1015625,no
398,umap,4027.29296875,2983.1015625,no
399,umap,4040.17578125,2983.1015625,no
400,mde,3940.0390625,3923.96484375,yes
401,mde,3940.30078125,3923.96484375,yes
402,mde,3940.30859375,3923.96484375,yes
403,mde,3940.31640625,3923.96484375,yes
404,mde,3940.3125,3923.96484375,yes
405,mde,3940.328125,3923.96484375,yes
406,mde,3942.01953125,3923.96484375,yes
407,mde,3940.34765625,3923.96484375,yes
408,mde,3940.3671875,3923.96484375,yes
409,mde,3940.40234375,3923.96484375,yes
410,mde,3940.40234375,3923.96484375,yes
411,mde,3948.1484375,3923.96484375,yes
412,mde,3940.40234375,3923.96484375,yes
413,mde,3940.40234375,3923.96484375,yes
414,mde,3940.40234375,3923.96484375,yes
415,mde,3940.4140625,3923.96484375,yes
416,mde,3940.40625,3923.96484375,yes
417,mde,3940.40625,3923.96484375,yes
418,mde,3940.40625,3923.96484375,yes
419,mde,3940.4140625,3923.96484375,yes
420,mde,3940.40625,3923.96484375,yes
421,mde,3940.4140625,3923.96484375,yes
422,mde,3940.40625,3923.96484375,yes
423,mde,3940.40625,3923.96484375,yes
424,mde,3942.1015625,3923.96484375,yes
425,mde,3942.109375,3923.96484375,yes
426,mde,3940.40625,3923.96484375,yes
427,mde,3940.40625,3923.96484375,yes
428,mde,3940.40625,3923.96484375,yes
429,mde,3940.40625,3923.96484375,yes
430,mde,3940.40625,3923.96484375,yes
431,mde,3940.40625,3923.96484375,yes
432,mde,3940.4140625,3923.96484375,yes
433,mde,3940.40625,3923.96484375,yes
434,mde,3940.40625,3923.96484375,yes
435,mde,3940.40625,3923.96484375,yes
436,mde,3940.41015625,3923.96484375,yes
437,mde,3940.41015625,3923.96484375,yes
438,mde,3942.66015625,3923.96484375,yes
439,mde,3940.4140625,3923.96484375,yes
440,mde,3940.4140625,3923.96484375,yes
441,mde,3940.4140625,3923.96484375,yes
442,mde,3940.4140625,3923.96484375,yes
443,mde,3940.421875,3923.96484375,yes
444,mde,3940.4140625,3923.96484375,yes
445,mde,3940.4140625,3923.96484375,yes
446,mde,3940.4140625,3923.96484375,yes
447,mde,3940.4140625,3923.96484375,yes
448,mde,3940.4140625,3923.96484375,yes
449,mde,3942.109375,3923.96484375,yes
450,mde,3940.4140625,3923.96484375,yes
451,mde,3940.4140625,3923.96484375,yes
452,mde,3940.421875,3923.96484375,yes
453,mde,3940.4140625,3923.96484375,yes
454,mde,3940.4140625,3923.96484375,yes
455,mde,3940.4140625,3923.96484375,yes
456,mde,3940.421875,3923.96484375,yes
457,mde,3940.421875,3923.96484375,yes
458,mde,3940.4140625,3923.96484375,yes
459,mde,3940.4140625,3923.96484375,yes
460,mde,3940.4140625,3923.96484375,yes
461,mde,3945.078125,3923.96484375,yes
462,mde,3940.4140625,3923.96484375,yes
463,mde,3940.4140625,3923.96484375,yes
464,mde,3940.421875,3923.96484375,yes
465,mde,3940.4140625,3923.96484375,yes
466,mde,3940.796875,3923.96484375,yes
467,mde,3940.4140625,3923.96484375,yes
468,mde,3942.16796875,3923.96484375,yes
469,mde,3940.47265625,3923.96484375,yes
470,mde,3940.48046875,3923.96484375,yes
471,mde,3940.47265625,3923.96484375,yes
472,mde,3940.47265625,3923.96484375,yes
473,mde,3940.47265625,3923.96484375,yes
474,mde,3942.16796875,3923.96484375,yes
475,mde,3940.47265625,3923.96484375,yes
476,mde,3940.48046875,3923.96484375,yes
477,mde,3940.47265625,3923.96484375,yes
478,mde,3940.47265625,3923.96484375,yes
479,mde,3940.47265625,3923.96484375,yes
480,mde,3940.47265625,3923.96484375,yes
481,mde,3942.16796875,3923.96484375,yes
482,mde,3940.48046875,3923.96484375,yes
483,mde,3940.48046875,3923.96484375,yes
484,mde,3940.47265625,3923.96484375,yes
485,mde,3941.71484375,3923.96484375,yes
486,mde,3940.47265625,3923.96484375,yes
487,mde,3940.47265625,3923.96484375,yes
488,mde,3940.47265625,3923.96484375,yes
489,mde,3940.5859375,3923.96484375,yes
490,mde,3940.5859375,3923.96484375,yes
491,mde,3940.5859375,3923.96484375,yes
492,mde,3940.5859375,3923.96484375,yes
493,mde,3940.02734375,3923.96484375,yes
494,mde,3940.0703125,3923.96484375,yes
495,mde,3941.79296875,3923.96484375,yes
496,mde,3940.09765625,3923.96484375,yes
497,mde,3941.81640625,3923.96484375,yes
498,mde,3940.12109375,3923.96484375,yes
499,mde,3940.12109375,3923.96484375,yes
500,mde,4169.21875,3928.19140625,no
501,mde,4174.078125,3928.19140625,no
502,mde,4177.41015625,3928.19140625,no
503,mde,4177.28515625,3928.19140625,no
504,mde,4176.90234375,3928.19140625,no
505,mde,4176.828125,3928.19140625,no
506,mde,4178.34375,3928.19140625,no
507,mde,4174.546875,3928.19140625,no
508,mde,4174.5703125,3928.19140625,no
509,mde,4171.796875,3928.19140625,no
510,mde,4175.84765625,3928.19140625,no
511,mde,4177.59375,3928.19140625,no
512,mde,4177.76953125,3928.19140625,no
513,mde,4175.421875,3928.19140625,no
514,mde,4173.50390625,3928.19140625,no
515,mde,4173.00390625,3928.19140625,no
516,mde,4175.70703125,3928.19140625,no
517,mde,4176.4296875,3928.19140625,no
518,mde,4177.84375,3928.19140625,no
519,mde,4181.41796875,3928.19140625,no
520,mde,4174.90234375,3928.19140625,no
521,mde,4176.015625,3928.19140625,no
522,mde,4182.8203125,3928.19140625,no
523,mde,4174.78125,3928.19140625,no
524,mde,4181.94921875,3928.19140625,no
525,mde,4175.61328125,3928.19140625,no
526,mde,4175.296875,3928.19140625,no
527,mde,4173.625,3928.19140625,no
528,mde,4177.01953125,3928.19140625,no
529,mde,4179.953125,3928.19140625,no
530,mde,4176.37109375,3928.19140625,no
531,mde,4173.4140625,3928.19140625,no
532,mde,4180.6953125,3928.19140625,no
533,mde,4176.1953125,3928.19140625,no
534,mde,4176.12890625,3928.19140625,no
535,mde,4175.37890625,3928.19140625,no
536,mde,4184.9140625,3928.19140625,no
537,mde,4181.1328125,3928.19140625,no
538,mde,4176.2109375,3928.19140625,no
539,mde,4182.26171875,3928.19140625,no
540,mde,4183.96875,3928.19140625,no
541,mde,4177.3671875,3928.19140625,no
542,mde,4184.5234375,3928.19140625,no
543,mde,4176.14453125,3928.19140625,no
544,mde,4178.1171875,3928.19140625,no
545,mde,4184.6015625,3928.19140625,no
546,mde,4176.76171875,3928.19140625,no
547,mde,4180.05859375,3928.19140625,no
548,mde,4179.2890625,3928.19140625,no
549,mde,4179.46875,3928.19140625,no
550,mde,4177.796875,3928.19140625,no
551,mde,4177.140625,3928.19140625,no
552,mde,4177.546875,3928.19140625,no
553,mde,4184.15625,3928.19140625,no
554,mde,4176.18359375,3928.19140625,no
555,mde,4180.91796875,3928.19140625,no
556,mde,4181.6796875,3928.19140625,no
557,mde,4180.46875,3928.19140625,no
558,mde,4177.171875,3928.19140625,no
559,mde,4180.6484375,3928.19140625,no
560,mde,4183.2109375,3928.19140625,no
561,mde,4180.3359375,3928.19140625,no
562,mde,4180.23046875,3928.19140625,no
563,mde,4183.60546875,3928.19140625,no
564,mde,4175.98046875,3928.19140625,no
565,mde,4181.21875,3928.19140625,no
566,mde,4179.48046875,3928.19140625,no
567,mde,4180.84765625,3928.19140625,no
568,mde,4177.765625,3928.19140625,no
569,mde,4179.26171875,3928.19140625,no
570,mde,4185.8046875,3928.19140625,no
571,mde,4178.62109375,3928.19140625,no
572,mde,4177.90234375,3928.19140625,no
573,mde,4176.61328125,3928.19140625,no
574,mde,4183.890625,3928.19140625,no
575,mde,4178.48828125,3928.19140625,no
576,mde,4179.6328125,3928.19140625,no
577,mde,4178.609375,3928.19140625,no
578,mde,4178.43359375,3928.19140625,no
579,mde,4186.23828125,3928.19140625,no
580,mde,4178.75,3928.19140625,no
581,mde,4179.890625,3928.19140625,no
582,mde,4177.6640625,3928.19140625,no
583,mde,4183.625,3928.19140625,no
584,mde,4176.76171875,3928.19140625,no
585,mde,4176.1015625,3928.19140625,no
586,mde,4181.73046875,3928.19140625,no
587,mde,4181.15625,3928.19140625,no
588,mde,4179.33984375,3928.19140625,no
589,mde,4178.70703125,3928.19140625,no
590,mde,4176.39453125,3928.19140625,no
591,mde,4182.4296875,3928.19140625,no
592,mde,4184.8828125,3928.19140625,no
593,mde,4181.65625,3928.19140625,no
594,mde,4186.47265625,3928.19140625,no
595,mde,4176.59765625,3928.19140625,no
596,mde,4183.64453125,3928.19140625,no
597,mde,4184.80859375,3928.19140625,no
598,mde,4185.69921875,3928.19140625,no
599,mde,4183.171875,3928.19140625,no
