,type,run_mems,baselines,encoding
103,tsne,6395.11328125,6395.1015625,no
104,tsne,6395.11328125,6395.1015625,no
105,tsne,6395.11328125,6395.1015625,no
106,tsne,6395.11328125,6395.1015625,no
107,tsne,6395.11328125,6395.1015625,no
108,tsne,6395.11328125,6395.1015625,no
109,tsne,6395.11328125,6395.1015625,no
110,tsne,6395.11328125,6395.1015625,no
111,tsne,6395.11328125,6395.1015625,no
112,tsne,6395.11328125,6395.1015625,no
113,tsne,6395.11328125,6395.1015625,no
114,tsne,6395.11328125,6395.1015625,no
115,tsne,6395.11328125,6395.1015625,no
116,tsne,6395.11328125,6395.1015625,no
117,tsne,6395.11328125,6395.1015625,no
118,tsne,6395.11328125,6395.1015625,no
119,tsne,6395.11328125,6395.1015625,no
120,tsne,6395.11328125,6395.1015625,no
121,tsne,6395.11328125,6395.1015625,no
122,tsne,6395.11328125,6395.1015625,no
123,tsne,6395.11328125,6395.1015625,no
124,tsne,6395.11328125,6395.1015625,no
125,tsne,6395.11328125,6395.1015625,no
126,tsne,6395.11328125,6395.1015625,no
127,tsne,6395.11328125,6395.1015625,no
128,tsne,6395.11328125,6395.1015625,no
129,tsne,6395.11328125,6395.1015625,no
130,tsne,6395.11328125,6395.1015625,no
131,tsne,6395.11328125,6395.1015625,no
132,tsne,6395.11328125,6395.1015625,no
133,tsne,6395.11328125,6395.1015625,no
134,tsne,6395.12109375,6395.1015625,no
135,tsne,6395.12109375,6395.1015625,no
136,tsne,6395.12109375,6395.1015625,no
137,tsne,6395.12109375,6395.1015625,no
138,tsne,6395.12109375,6395.1015625,no
139,tsne,6395.12109375,6395.1015625,no
140,tsne,6395.12109375,6395.1015625,no
141,tsne,6395.12109375,6395.1015625,no
142,tsne,6395.12109375,6395.1015625,no
143,tsne,6395.12109375,6395.1015625,no
144,tsne,6395.12109375,6395.1015625,no
145,tsne,6395.12109375,6395.1015625,no
146,tsne,6395.12109375,6395.1015625,no
147,tsne,6395.12109375,6395.1015625,no
148,tsne,6395.12109375,6395.1015625,no
149,tsne,6395.12109375,6395.1015625,no
150,tsne,6395.12109375,6395.1015625,no
151,tsne,6395.12109375,6395.1015625,no
152,tsne,6395.12109375,6395.1015625,no
153,tsne,6395.12109375,6395.1015625,no
154,tsne,6395.12109375,6395.1015625,no
155,tsne,6395.12109375,6395.1015625,no
156,tsne,6395.12109375,6395.1015625,no
157,tsne,6395.12109375,6395.1015625,no
158,tsne,6395.12109375,6395.1015625,no
159,tsne,6395.12109375,6395.1015625,no
160,tsne,6395.12109375,6395.1015625,no
161,tsne,6395.12109375,6395.1015625,no
162,tsne,6395.12109375,6395.1015625,no
163,tsne,6395.12109375,6395.1015625,no
164,tsne,6395.12109375,6395.1015625,no
165,tsne,6395.12109375,6395.1015625,no
166,tsne,6395.12109375,6395.1015625,no
167,tsne,6395.12109375,6395.1015625,no
168,tsne,6395.12109375,6395.1015625,no
169,tsne,6395.12109375,6395.1015625,no
170,tsne,6395.12109375,6395.1015625,no
171,tsne,6395.12109375,6395.1015625,no
172,tsne,6395.12109375,6395.1015625,no
173,tsne,6395.12109375,6395.1015625,no
174,tsne,6395.12109375,6395.1015625,no
175,tsne,6395.12109375,6395.1015625,no
176,tsne,6395.12109375,6395.1015625,no
177,tsne,6395.12109375,6395.1015625,no
178,tsne,6395.12109375,6395.1015625,no
179,tsne,6395.12109375,6395.1015625,no
180,tsne,6395.12109375,6395.1015625,no
181,tsne,6395.12109375,6395.1015625,no
182,tsne,6395.12109375,6395.1015625,no
183,tsne,6395.12109375,6395.1015625,no
184,tsne,6395.12109375,6395.1015625,no
185,tsne,6395.12109375,6395.1015625,no
186,tsne,6395.12109375,6395.1015625,no
187,tsne,6395.12109375,6395.1015625,no
188,tsne,6395.12109375,6395.1015625,no
189,tsne,6395.12109375,6395.1015625,no
190,tsne,6395.12109375,6395.1015625,no
191,tsne,6395.12109375,6395.1015625,no
192,tsne,6395.12109375,6395.1015625,no
193,tsne,6395.12109375,6395.1015625,no
194,tsne,6395.12109375,6395.1015625,no
195,tsne,6395.12109375,6395.1015625,no
196,tsne,6395.12109375,6395.1015625,no
197,tsne,6395.12109375,6395.1015625,no
198,tsne,6395.12109375,6395.1015625,no
199,tsne,6395.12109375,6395.1015625,no
200,umap,5953.34375,5949.5859375,yes
201,umap,5983.25,5949.5859375,yes
202,umap,5983.95703125,5949.5859375,yes
203,umap,5985.58984375,5949.5859375,yes
204,umap,5986.9375,5949.5859375,yes
205,umap,5987.7109375,5949.5859375,yes
206,umap,5988.84375,5949.5859375,yes
207,umap,5989.4375,5949.5859375,yes
208,umap,5990.48046875,5949.5859375,yes
209,umap,5991.09765625,5949.5859375,yes
210,umap,5991.90234375,5949.5859375,yes
211,umap,5991.9765625,5949.5859375,yes
212,umap,5992.046875,5949.5859375,yes
213,umap,5992.1171875,5949.5859375,yes
214,umap,5992.4453125,5949.5859375,yes
215,umap,5992.953125,5949.5859375,yes
216,umap,5993.5234375,5949.5859375,yes
217,umap,5994.03515625,5949.5859375,yes
218,umap,5994.5546875,5949.5859375,yes
219,umap,5995.0625,5949.5859375,yes
220,umap,5995.53515625,5949.5859375,yes
221,umap,5995.66015625,5949.5859375,yes
222,umap,5996.0390625,5949.5859375,yes
223,umap,5996.10546875,5949.5859375,yes
224,umap,5996.18359375,5949.5859375,yes
225,umap,5996.25390625,5949.5859375,yes
226,umap,5996.32421875,5949.5859375,yes
227,umap,5996.390625,5949.5859375,yes
228,umap,5996.4609375,5949.5859375,yes
229,umap,5997.28125,5949.5859375,yes
230,umap,5997.85546875,5949.5859375,yes
231,umap,5998.69140625,5949.5859375,yes
232,umap,5999.21875,5949.5859375,yes
233,umap,6000.40625,5949.5859375,yes
234,umap,6000.734375,5949.5859375,yes
235,umap,6001.06640625,5949.5859375,yes
236,umap,6001.14453125,5949.5859375,yes
237,umap,6001.23828125,5949.5859375,yes
238,umap,6001.3125,5949.5859375,yes
239,umap,6001.6484375,5949.5859375,yes
240,umap,6002.22265625,5949.5859375,yes
241,umap,6002.80859375,5949.5859375,yes
242,umap,6003.6328125,5949.5859375,yes
243,umap,6004.2578125,5949.5859375,yes
244,umap,6005.05859375,5949.5859375,yes
245,umap,6005.6484375,5949.5859375,yes
246,umap,6006.44140625,5949.5859375,yes
247,umap,6006.5703125,5949.5859375,yes
248,umap,6006.64453125,5949.5859375,yes
249,umap,6006.7109375,5949.5859375,yes
250,umap,6006.79296875,5949.5859375,yes
251,umap,6006.8828125,5949.5859375,yes
252,umap,6007.47265625,5949.5859375,yes
253,umap,6008.31640625,5949.5859375,yes
254,umap,6008.9296875,5949.5859375,yes
255,umap,6009.75390625,5949.5859375,yes
256,umap,6010.609375,5949.5859375,yes
257,umap,6011.21875,5949.5859375,yes
258,umap,6011.5703125,5949.5859375,yes
259,umap,6011.65234375,5949.5859375,yes
260,umap,6011.73046875,5949.5859375,yes
261,umap,6011.796875,5949.5859375,yes
262,umap,6011.90234375,5949.5859375,yes
263,umap,6012.05078125,5949.5859375,yes
264,umap,6012.65625,5949.5859375,yes
265,umap,6013.28515625,5949.5859375,yes
266,umap,6014.125,5949.5859375,yes
267,umap,6014.75,5949.5859375,yes
268,umap,6015.3828125,5949.5859375,yes
269,umap,6016.29296875,5949.5859375,yes
270,umap,6016.875,5949.5859375,yes
271,umap,6016.98828125,5949.5859375,yes
272,umap,6017.05859375,5949.5859375,yes
273,umap,6017.16015625,5949.5859375,yes
274,umap,6017.234375,5949.5859375,yes
275,umap,6017.32421875,5949.5859375,yes
276,umap,6017.92578125,5949.5859375,yes
277,umap,6018.73046875,5949.5859375,yes
278,umap,6019.5546875,5949.5859375,yes
279,umap,6020.41015625,5949.5859375,yes
280,umap,6020.48828125,5949.5859375,yes
281,umap,6020.578125,5949.5859375,yes
282,umap,6020.66015625,5949.5859375,yes
283,umap,6020.796875,5949.5859375,yes
284,umap,6020.890625,5949.5859375,yes
285,umap,6020.95703125,5949.5859375,yes
286,umap,6021.078125,5949.5859375,yes
287,umap,6021.171875,5949.5859375,yes
288,umap,6021.26171875,5949.5859375,yes
289,umap,6021.33203125,5949.5859375,yes
290,umap,6021.90625,5949.5859375,yes
291,umap,6022.484375,5949.5859375,yes
292,umap,6023.3046875,5949.5859375,yes
293,umap,6023.90234375,5949.5859375,yes
294,umap,6024.7578125,5949.5859375,yes
295,umap,6025.31640625,5949.5859375,yes
296,umap,6025.40625,5949.5859375,yes
297,umap,6025.81640625,5949.5859375,yes
298,umap,6026.24609375,5949.5859375,yes
299,umap,6026.31640625,5949.5859375,yes
300,umap,6027.6640625,6026.31640625,no
301,umap,6028.50390625,6026.31640625,no
302,umap,6028.5703125,6026.31640625,no
303,umap,6029.14453125,6026.31640625,no
304,umap,6029.72265625,6026.31640625,no
305,umap,6030.55859375,6026.31640625,no
306,umap,6031.3984375,6026.31640625,no
307,umap,6031.9765625,6026.31640625,no
308,umap,6033.0390625,6026.31640625,no
309,umap,6033.38671875,6026.31640625,no
310,umap,6034.2109375,6026.31640625,no
311,umap,6034.796875,6026.31640625,no
312,umap,6035.56640625,6026.31640625,no
313,umap,6035.67578125,6026.31640625,no
314,umap,6035.7421875,6026.31640625,no
315,umap,6035.8359375,6026.31640625,no
316,umap,6036.66015625,6026.31640625,no
317,umap,6037.98828125,6026.31640625,no
318,umap,6039.421875,6026.31640625,no
319,umap,6040.5078125,6026.31640625,no
320,umap,6041.83984375,6026.31640625,no
321,umap,6043.20703125,6026.31640625,no
322,umap,6044.54296875,6026.31640625,no
323,umap,6045.796875,6026.31640625,no
324,umap,6046.8125,6026.31640625,no
325,umap,6047.37109375,6026.31640625,no
326,umap,6047.953125,6026.31640625,no
327,umap,6048.03125,6026.31640625,no
328,umap,6048.91015625,6026.31640625,no
329,umap,6049.79296875,6026.31640625,no
330,umap,6051.09765625,6026.31640625,no
331,umap,6051.328125,6026.31640625,no
332,umap,6051.40234375,6026.31640625,no
333,umap,6052.25390625,6026.31640625,no
334,umap,6053.43359375,6026.31640625,no
335,umap,6055.01171875,6026.31640625,no
336,umap,6057.22265625,6026.31640625,no
337,umap,6058.02734375,6026.31640625,no
338,umap,6058.60546875,6026.31640625,no
339,umap,6058.96484375,6026.31640625,no
340,umap,6060.22265625,6026.31640625,no
341,umap,6061.87109375,6026.31640625,no
342,umap,6063.75,6026.31640625,no
343,umap,6065.51171875,6026.31640625,no
344,umap,6067.0859375,6026.31640625,no
345,umap,6068.7421875,6026.31640625,no
346,umap,6070.3984375,6026.31640625,no
347,umap,6072.15625,6026.31640625,no
348,umap,6073.7265625,6026.31640625,no
349,umap,6073.9296875,6026.31640625,no
350,umap,6075.9375,6026.31640625,no
351,umap,6076.046875,6026.31640625,no
352,umap,6076.6484375,6026.31640625,no
353,umap,6077.9765625,6026.31640625,no
354,umap,6079.5703125,6026.31640625,no
355,umap,6081.15234375,6026.31640625,no
356,umap,6082.7890625,6026.31640625,no
357,umap,6084.6328125,6026.31640625,no
358,umap,6086.20703125,6026.31640625,no
359,umap,6087.28515625,6026.31640625,no
360,umap,6088.078125,6026.31640625,no
361,umap,6089.65234375,6026.31640625,no
362,umap,6092.50390625,6026.31640625,no
363,umap,6096.125,6026.31640625,no
364,umap,6096.5546875,6026.31640625,no
365,umap,6097.4296875,6026.31640625,no
366,umap,6099.15625,6026.31640625,no
367,umap,6100.62109375,6026.31640625,no
368,umap,6102.26953125,6026.31640625,no
369,umap,6104.0859375,6026.31640625,no
370,umap,6105.36328125,6026.31640625,no
371,umap,6106.6796875,6026.31640625,no
372,umap,6108.171875,6026.31640625,no
373,umap,6110.88671875,6026.31640625,no
374,umap,6111.734375,6026.31640625,no
375,umap,6114.1171875,6026.31640625,no
376,umap,6119.9765625,6026.31640625,no
377,umap,6120.65625,6026.31640625,no
378,umap,6121.296875,6026.31640625,no
379,umap,6121.37109375,6026.31640625,no
380,umap,6122.44921875,6026.31640625,no
381,umap,6123.8984375,6026.31640625,no
382,umap,6125.40234375,6026.31640625,no
383,umap,6126.46484375,6026.31640625,no
384,umap,6128.19140625,6026.31640625,no
385,umap,6129.12109375,6026.31640625,no
386,umap,6129.76171875,6026.31640625,no
387,umap,6130.6171875,6026.31640625,no
388,umap,6133.05859375,6026.31640625,no
389,umap,6135.52734375,6026.31640625,no
390,umap,6135.84375,6026.31640625,no
391,umap,6135.90625,6026.31640625,no
392,umap,6136.953125,6026.31640625,no
393,umap,6138.203125,6026.31640625,no
394,umap,6139.95703125,6026.31640625,no
395,umap,6141.48828125,6026.31640625,no
396,umap,6143.85546875,6026.31640625,no
397,umap,6145.35546875,6026.31640625,no
398,umap,6146.9375,6026.31640625,no
399,umap,6148.55859375,6026.31640625,no
400,mde,6148.57421875,6148.56640625,yes
401,mde,6148.57421875,6148.56640625,yes
402,mde,6148.57421875,6148.56640625,yes
403,mde,6148.57421875,6148.56640625,yes
404,mde,6148.57421875,6148.56640625,yes
405,mde,6148.57421875,6148.56640625,yes
406,mde,6148.57421875,6148.56640625,yes
407,mde,6148.57421875,6148.56640625,yes
408,mde,6148.57421875,6148.56640625,yes
409,mde,6148.57421875,6148.56640625,yes
410,mde,6148.5859375,6148.56640625,yes
411,mde,6148.5859375,6148.56640625,yes
412,mde,6148.5859375,6148.56640625,yes
413,mde,6148.5859375,6148.56640625,yes
414,mde,6148.5859375,6148.56640625,yes
415,mde,6148.5859375,6148.56640625,yes
416,mde,6148.5859375,6148.56640625,yes
417,mde,6148.5859375,6148.56640625,yes
418,mde,6148.5859375,6148.56640625,yes
419,mde,6148.5859375,6148.56640625,yes
420,mde,6148.5859375,6148.56640625,yes
421,mde,6148.5859375,6148.56640625,yes
422,mde,6148.5859375,6148.56640625,yes
423,mde,6148.5859375,6148.56640625,yes
424,mde,6148.5859375,6148.56640625,yes
425,mde,6148.5859375,6148.56640625,yes
426,mde,6148.5859375,6148.56640625,yes
427,mde,6148.5859375,6148.56640625,yes
428,mde,6148.5859375,6148.56640625,yes
429,mde,6148.5859375,6148.56640625,yes
430,mde,6148.5859375,6148.56640625,yes
431,mde,6148.5859375,6148.56640625,yes
432,mde,6148.5859375,6148.56640625,yes
433,mde,6148.5859375,6148.56640625,yes
434,mde,6148.5859375,6148.56640625,yes
435,mde,6148.5859375,6148.56640625,yes
436,mde,6148.5859375,6148.56640625,yes
437,mde,6148.5859375,6148.56640625,yes
438,mde,6148.5859375,6148.56640625,yes
439,mde,6148.5859375,6148.56640625,yes
440,mde,6148.5859375,6148.56640625,yes
441,mde,6148.5859375,6148.56640625,yes
442,mde,6148.5859375,6148.56640625,yes
443,mde,6148.5859375,6148.56640625,yes
444,mde,6148.5859375,6148.56640625,yes
445,mde,6148.5859375,6148.56640625,yes
446,mde,6148.5859375,6148.56640625,yes
447,mde,6148.5859375,6148.56640625,yes
448,mde,6148.5859375,6148.56640625,yes
449,mde,6148.5859375,6148.56640625,yes
450,mde,6148.5859375,6148.56640625,yes
451,mde,6148.5859375,6148.56640625,yes
452,mde,6148.5859375,6148.56640625,yes
453,mde,6148.5859375,6148.56640625,yes
454,mde,6148.5859375,6148.56640625,yes
455,mde,6148.5859375,6148.56640625,yes
456,mde,6148.5859375,6148.56640625,yes
457,mde,6148.5859375,6148.56640625,yes
458,mde,6148.5859375,6148.56640625,yes
459,mde,6148.5859375,6148.56640625,yes
460,mde,6148.5859375,6148.56640625,yes
461,mde,6148.5859375,6148.56640625,yes
462,mde,6148.5859375,6148.56640625,yes
463,mde,6148.5859375,6148.56640625,yes
464,mde,6148.5859375,6148.56640625,yes
465,mde,6148.5859375,6148.56640625,yes
466,mde,6148.5859375,6148.56640625,yes
467,mde,6148.5859375,6148.56640625,yes
468,mde,6148.5859375,6148.56640625,yes
469,mde,6148.5859375,6148.56640625,yes
470,mde,6148.5859375,6148.56640625,yes
471,mde,6148.5859375,6148.56640625,yes
472,mde,6148.5859375,6148.56640625,yes
473,mde,6148.5859375,6148.56640625,yes
474,mde,6148.5859375,6148.56640625,yes
475,mde,6148.5859375,6148.56640625,yes
476,mde,6148.5859375,6148.56640625,yes
477,mde,6148.5859375,6148.56640625,yes
478,mde,6148.5859375,6148.56640625,yes
479,mde,6148.5859375,6148.56640625,yes
480,mde,6148.5859375,6148.56640625,yes
481,mde,6148.5859375,6148.56640625,yes
482,mde,6148.5859375,6148.56640625,yes
483,mde,6148.5859375,6148.56640625,yes
484,mde,6148.5859375,6148.56640625,yes
485,mde,6148.5859375,6148.56640625,yes
486,mde,6148.5859375,6148.56640625,yes
487,mde,6148.5859375,6148.56640625,yes
488,mde,6148.5859375,6148.56640625,yes
489,mde,6148.5859375,6148.56640625,yes
490,mde,6148.5859375,6148.56640625,yes
491,mde,6148.5859375,6148.56640625,yes
492,mde,6148.5859375,6148.56640625,yes
493,mde,6148.5859375,6148.56640625,yes
494,mde,6148.5859375,6148.56640625,yes
495,mde,6148.5859375,6148.56640625,yes
496,mde,6148.5859375,6148.56640625,yes
497,mde,6148.5859375,6148.56640625,yes
498,mde,6148.5859375,6148.56640625,yes
499,mde,6148.5859375,6148.56640625,yes
500,mde,6148.5859375,6148.5859375,no
501,mde,6148.5859375,6148.5859375,no
502,mde,6148.5859375,6148.5859375,no
503,mde,6148.5859375,6148.5859375,no
504,mde,6148.5859375,6148.5859375,no
505,mde,6148.5859375,6148.5859375,no
506,mde,6148.5859375,6148.5859375,no
507,mde,6148.5859375,6148.5859375,no
508,mde,6148.5859375,6148.5859375,no
509,mde,6148.5859375,6148.5859375,no
510,mde,6148.5859375,6148.5859375,no
511,mde,6148.5859375,6148.5859375,no
512,mde,6148.5859375,6148.5859375,no
513,mde,6148.5859375,6148.5859375,no
514,mde,6148.5859375,6148.5859375,no
515,mde,6148.5859375,6148.5859375,no
516,mde,6148.5859375,6148.5859375,no
517,mde,6148.5859375,6148.5859375,no
518,mde,6148.5859375,6148.5859375,no
519,mde,6148.5859375,6148.5859375,no
520,mde,6148.5859375,6148.5859375,no
521,mde,6148.5859375,6148.5859375,no
522,mde,6148.5859375,6148.5859375,no
523,mde,6148.5859375,6148.5859375,no
524,mde,6148.5859375,6148.5859375,no
525,mde,6148.5859375,6148.5859375,no
526,mde,6148.5859375,6148.5859375,no
527,mde,6148.5859375,6148.5859375,no
528,mde,6148.5859375,6148.5859375,no
529,mde,6148.5859375,6148.5859375,no
530,mde,6148.5859375,6148.5859375,no
531,mde,6148.5859375,6148.5859375,no
532,mde,6148.5859375,6148.5859375,no
533,mde,6148.5859375,6148.5859375,no
534,mde,6148.5859375,6148.5859375,no
535,mde,6148.59375,6148.5859375,no
536,mde,6148.59375,6148.5859375,no
537,mde,6148.59375,6148.5859375,no
538,mde,6148.59375,6148.5859375,no
539,mde,6148.59375,6148.5859375,no
540,mde,6148.59375,6148.5859375,no
541,mde,6148.59375,6148.5859375,no
542,mde,6148.59375,6148.5859375,no
543,mde,6148.59375,6148.5859375,no
544,mde,6148.59375,6148.5859375,no
545,mde,6148.59375,6148.5859375,no
546,mde,6148.59375,6148.5859375,no
547,mde,6148.59375,6148.5859375,no
548,mde,6148.59375,6148.5859375,no
549,mde,6148.59375,6148.5859375,no
550,mde,6148.59375,6148.5859375,no
551,mde,6148.59375,6148.5859375,no
552,mde,6148.59375,6148.5859375,no
553,mde,6148.59375,6148.5859375,no
554,mde,6148.59375,6148.5859375,no
555,mde,6148.59375,6148.5859375,no
556,mde,6148.59375,6148.5859375,no
557,mde,6148.59375,6148.5859375,no
558,mde,6148.59375,6148.5859375,no
559,mde,6148.59375,6148.5859375,no
560,mde,6148.59375,6148.5859375,no
561,mde,6148.59375,6148.5859375,no
562,mde,6148.59375,6148.5859375,no
563,mde,6148.59375,6148.5859375,no
564,mde,6148.59375,6148.5859375,no
565,mde,6148.59375,6148.5859375,no
566,mde,6148.59375,6148.5859375,no
567,mde,6148.59375,6148.5859375,no
568,mde,6148.59375,6148.5859375,no
569,mde,6148.59375,6148.5859375,no
570,mde,6148.59375,6148.5859375,no
571,mde,6148.59375,6148.5859375,no
572,mde,6148.59375,6148.5859375,no
573,mde,6148.59375,6148.5859375,no
574,mde,6148.59375,6148.5859375,no
575,mde,6148.59375,6148.5859375,no
576,mde,6148.59375,6148.5859375,no
577,mde,6148.59375,6148.5859375,no
578,mde,6148.59375,6148.5859375,no
579,mde,6148.59375,6148.5859375,no
580,mde,6148.59375,6148.5859375,no
581,mde,6148.59375,6148.5859375,no
582,mde,6148.59375,6148.5859375,no
583,mde,6148.59375,6148.5859375,no
584,mde,6148.59375,6148.5859375,no
585,mde,6148.59375,6148.5859375,no
586,mde,6148.59375,6148.5859375,no
587,mde,6148.59375,6148.5859375,no
588,mde,6148.59375,6148.5859375,no
589,mde,6148.59375,6148.5859375,no
590,mde,6148.59375,6148.5859375,no
591,mde,6148.59375,6148.5859375,no
592,mde,6148.59375,6148.5859375,no
593,mde,6148.59375,6148.5859375,no
594,mde,6148.59375,6148.5859375,no
595,mde,6148.59375,6148.5859375,no
596,mde,6148.59375,6148.5859375,no
597,mde,6148.59375,6148.5859375,no
598,mde,6148.59375,6148.5859375,no
599,mde,6148.59375,6148.5859375,no
